PROGRAMA_ID;SNIES;PLAN_ESTUDIOS;PROGRAMA_ACADEMICO;FACULTAD;PERSONA_ID_FK
1834;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;1834
1835;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1835
1836;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1836
1837;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1837
1838;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1838
1839;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1839
1840;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1840
1841;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1841
1842;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1842
1843;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1843
1844;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1844
1845;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1845
1846;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1846
1847;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1847
1848;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1848
1849;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1849
1850;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1850
1851;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1851
1852;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1852
1853;105388;112;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1853
1854;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1854
1855;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1855
1856;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1856
1857;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1857
1858;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1858
1859;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1859
1860;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1860
1861;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1861
1862;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1862
1863;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1863
1864;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1864
1865;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1865
1866;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1866
1867;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1867
1868;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1868
1869;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1869
1870;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1870
1871;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1871
1872;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1872
1873;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1873
1874;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1874
1875;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1875
1876;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1876
1877;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1877
1878;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1878
1879;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1879
1880;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1880
1881;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1881
1882;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1882
1883;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1883
1884;3983;1910;TECNOLOGÍA EN PRODUCCIÓN DE TELEVISIÓN;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1884
1885;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1885
1886;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1886
1887;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1887
1888;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1888
1889;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1889
1890;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1890
1891;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1891
1892;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1892
1893;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1893
1894;2714;1110;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;1894
1895;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1895
1896;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1896
1897;103880;6710;TECNOLOGÍA EN GESTIÓN DE EMPRESAS Y DESTINOS TURÍSTICOS;FACULTAD DE ADMINISTRACIÓN;1897
1898;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1898
1899;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1899
1900;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1900
1901;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1901
1902;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1902
1903;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1903
1904;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1904
1905;108727;8409;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1905
1906;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1906
1907;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1907
1908;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1908
1909;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1909
1910;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1910
1911;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1911
1912;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1912
1913;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1913
1914;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1914
1915;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1915
1916;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1916
1917;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1917
1918;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1918
1919;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1919
1920;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1920
1921;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1921
1922;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;1922
1923;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1923
1924;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1924
1925;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1925
1926;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1926
1927;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1927
1928;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1928
1929;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1929
1930;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1930
1931;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1931
1932;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1932
1933;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1933
1934;102621;6410;TECNOLOGÍA EN QUÍMICA INDUSTRIAL Y DE LABORATORIO;FACULTAD DE CIENCIAS BÁSICAS SOCIALES Y HUMANAS;1934
1935;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1935
1936;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1936
1937;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1937
1938;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1938
1939;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1939
1940;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1940
1941;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1941
1942;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1942
1943;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1943
1944;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1944
1945;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1945
1946;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1946
1947;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1947
1948;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1948
1949;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1949
1950;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1950
1951;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;1951
1952;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1952
1953;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1953
1954;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1954
1955;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1955
1956;2937;9210;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1956
1957;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1957
1958;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;1958
1959;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1959
1960;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1960
1961;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1961
1962;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1962
1963;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;1963
1964;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1964
1965;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;1965
1966;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1966
1967;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1967
1968;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1968
1969;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1969
1970;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1970
1971;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1971
1972;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;1972
1973;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;1973
1974;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1974
1975;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1975
1976;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1976
1977;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1977
1978;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1978
1979;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1979
1980;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;1980
1981;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1981
1982;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1982
1983;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1983
1984;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1984
1985;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1985
1986;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1986
1987;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1987
1988;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;1988
1989;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1989
1990;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1990
1991;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;1991
1992;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1992
1993;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1993
1994;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1994
1995;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;1995
1996;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1996
1997;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;1997
1998;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;1998
1999;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;1999
2000;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2000
2001;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2001
2002;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2002
2003;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2003
2004;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2004
2005;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2005
2006;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2006
2007;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2007
2008;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2008
2009;108246;6910;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;FACULTAD DE INGENIERÍA;2009
2010;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2010
2011;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2011
2012;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2012
2013;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2013
2014;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2014
2015;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2015
2016;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;2016
2017;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2017
2018;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2018
2019;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2019
2020;108246;6910;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;FACULTAD DE INGENIERÍA;2020
2021;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2021
2022;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2022
2023;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2023
2024;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2024
2025;102621;6410;TECNOLOGÍA EN QUÍMICA INDUSTRIAL Y DE LABORATORIO;FACULTAD DE CIENCIAS BÁSICAS SOCIALES Y HUMANAS;2025
2026;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2026
2027;103065;6610;TECNOLOGÍA EN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2027
2028;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2028
2029;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2029
2030;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2030
2031;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2031
2032;1749;310;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;2032
2033;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2033
2034;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2034
2035;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2035
2036;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2036
2037;103880;6710;TECNOLOGÍA EN GESTIÓN DE EMPRESAS Y DESTINOS TURÍSTICOS;FACULTAD DE ADMINISTRACIÓN;2037
2038;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2038
2039;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2039
2040;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2040
2041;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2041
2042;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2042
2043;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2043
2044;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2044
2045;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2045
2046;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2046
2047;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2047
2048;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2048
2049;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2049
2050;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2050
2051;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2051
2052;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2052
2053;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2053
2054;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2054
2055;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2055
2056;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2056
2057;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2057
2058;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2058
2059;105388;112;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2059
2060;108246;6910;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;FACULTAD DE INGENIERÍA;2060
2061;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2061
2062;2937;9210;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2062
2063;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2063
2064;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2064
2065;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2065
